red,green,blue,rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,DriveTypeGeneral,numWordsinComment,CityMpg,HyMpg
139,139,139,518,New 2018 Subaru Outback 2.5i,69,/cars-for-sale/vehicledetails.xhtml?listingId=477913134&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,36998,FALSE,Wagon,All wheel drive,4-Cylinder,15,Continuously Variable Automatic,AT-1C7C602E,Gasoline,811301,4S4BSANC0J3313816,12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAdjustable head restraints: driver and passenger w/tiltAir ConditioningAlloy wheelsAnti-whiplash front head restraintsAuto-dimming Rear-View mirror,#8B8B8B,NA,Silver 2018 Subaru Outback 2.5i Limited AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V32/25 Highway/City MPG,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,2.5i,2018,New,Provo,Dealer,Automatic,107,25,32
215,215,215,519,New 2018 Subaru Outback 2.5i,69,/cars-for-sale/vehicledetails.xhtml?listingId=481989920&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,36998,FALSE,Wagon,All wheel drive,4-Cylinder,15,Continuously Variable Automatic,AT-1CBA9520,Gasoline,811550,4S4BSANC9J3347088,12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAdjustable head restraints: driver and passenger w/tiltAir ConditioningAlloy wheelsAnti-whiplash front head restraintsAuto-dimming Rear-View mirror,#D7D7D7,NA,White 2018 Subaru Outback 2.5i Limited AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V32/25 Highway/City MPG,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,2.5i,2018,New,Provo,Dealer,Automatic,106,25,32
69,69,69,520,New 2018 Subaru Outback 2.5i,69,/cars-for-sale/vehicledetails.xhtml?listingId=480314963&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,36540,FALSE,Wagon,All wheel drive,4-Cylinder,11,Continuously Variable Automatic,AT-1CA10653,Gasoline,811462,4S4BSANC0J3334911,12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAdjustable head restraints: driver and passenger w/tiltAir ConditioningAlloy wheelsAnti-whiplash front head restraintsAuto-dimming Rear-View mirror,#454545,NA,Gray 2018 Subaru Outback 2.5i Limited AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V32/25 Highway/City MPG,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,2.5i,2018,New,Provo,Dealer,Automatic,105,25,32
0,0,0,521,New 2018 Subaru Outback 2.5i,69,/cars-for-sale/vehicledetails.xhtml?listingId=477913132&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,36998,FALSE,Wagon,All wheel drive,4-Cylinder,15,Continuously Variable Automatic,AT-1C7C602C,Gasoline,811293,4S4BSANC0J3313525,12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAdjustable head restraints: driver and passenger w/tiltAir ConditioningAlloy wheelsAnti-whiplash front head restraintsAuto-dimming Rear-View mirror,#000000,NA,Black 2018 Subaru Outback 2.5i Limited AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V32/25 Highway/City MPG,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,2.5i,2018,New,Provo,Dealer,Automatic,106,25,32
0,0,0,522,New 2018 Subaru Outback 3.6R,69,/cars-for-sale/vehicledetails.xhtml?listingId=477989094&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,39198,FALSE,Wagon,All wheel drive,6-Cylinder,15,Continuously Variable Automatic,AT-1C7D88E6,Gasoline,811306,4S4BSENC7J3314596,12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAdjustable head restraints: driver and passenger w/tiltAir ConditioningAnti-whiplash front head restraintsAuto-dimming Rear-View mirrorAutomatic temperature control,#000000,NA,Black 2018 Subaru Outback 3.6R Limited AWD CVT Lineartronic 3.6L Boxer H6 DOHC 24V27/20 Highway/City MPG,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,3.6R,2018,New,Provo,Dealer,Automatic,104,20,27
5,81,141,523,New 2018 Subaru Outback 3.6R,69,/cars-for-sale/vehicledetails.xhtml?listingId=480109951&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,39198,FALSE,Wagon,All wheel drive,6-Cylinder,15,Continuously Variable Automatic,AT-1C9DE57F,Gasoline,811438,4S4BSENC2J3333492,12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAdjustable head restraints: driver and passenger w/tiltAir ConditioningAnti-whiplash front head restraintsAuto-dimming Rear-View mirrorAutomatic temperature control,#05518D,NA,Blue 2018 Subaru Outback 3.6R Limited AWD CVT Lineartronic 3.6L Boxer H6 DOHC 24V27/20 Highway/City MPG,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,3.6R,2018,New,Provo,Dealer,Automatic,103,20,27
5,81,141,524,New 2018 Subaru Outback 3.6R,69,/cars-for-sale/vehicledetails.xhtml?listingId=475283042&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,41013,FALSE,Wagon,All wheel drive,6-Cylinder,11,Continuously Variable Automatic,AT-1C543E62,Gasoline,811080,4S4BSETC2J3290324,12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAdjustable head restraints: driver and passenger w/tiltAir ConditioningAnti-whiplash front head restraintsAuto High-beam HeadlightsAuto-dimming Rear-View mirror,#05518D,NA,Blue 2018 Subaru Outback 3.6R Touring AWD CVT Lineartronic 3.6L Boxer H6 DOHC 24V27/20 Highway/City MPG,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,3.6R,2018,New,Provo,Dealer,Automatic,103,20,27
0,0,0,525,New 2018 Subaru Outback 2.5i,69,/cars-for-sale/vehicledetails.xhtml?listingId=466662837&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,36500,FALSE,Wagon,All wheel drive,4-Cylinder,17,Continuously Variable Automatic,AT-1BD0B5B5,Gasoline,81314,4S4BSANC2J3230274,12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAdjustable head restraints: driver and passenger w/tiltAir ConditioningAlloy wheelsAnti-whiplash front head restraintsAuto-dimming Rear-View mirror,#000000,NA,"Black 2018 Subaru Outback 2.5i Limited AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V32/25 Highway/City MPG2 Years Young Auto Care includes: Three Oil/Filter Changes | Tire Rotation | Fluid Top Off Multi-Point Inspection | Battery Test | Alignment Check. Please call to schedule your test drive today! Price does not include any dealer installed accessories, please see dealer for details and demonstration.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,2.5i,2018,New,Provo,Dealer,Automatic,406,25,32
215,215,215,526,Used 2017 Subaru Outback 2.5i,69,/cars-for-sale/vehicledetails.xhtml?listingId=483723533&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,29721,FALSE,Wagon,All wheel drive,4-Cylinder,1818,Continuously Variable Automatic,AT-1CD5090D,Gasoline,P2042,4S4BSANC6H3366322,12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAir ConditioningAlloy wheelsAnti-whiplash front head restraintsAuto-dimming Rear-View mirrorAutomatic temperature control,#D7D7D7,#000000,"2017 Subaru Outback 2.5i LimitedThis vehicle is nicely equipped with:2 Years Young Auto Care includes: Three Oil/Filter Changes | Tire Rotation | Fluid Top Off Multi-Point Inspection | Battery Test | Alignment Check. Please call to schedule your test drive today! Price does not include any dealer installed accessories, please see dealer for details and demonstration.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,2.5i,2017,Used,Provo,Dealer,Automatic,369,25,32
227,19,19,527,Used 2017 Subaru Outback 2.5i,69,/cars-for-sale/vehicledetails.xhtml?listingId=483723528&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,29783,FALSE,Wagon,All wheel drive,4-Cylinder,10,Continuously Variable Automatic,AT-1CD50908,Gasoline,P2041,4S4BSANCXH3384144,12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAir ConditioningAlloy wheelsAnti-whiplash front head restraintsAuto-dimming Rear-View mirrorAutomatic temperature control,#E31313,#FFFFEE,"2017 Subaru Outback 2.5i LimitedThis vehicle is nicely equipped with:2 Years Young Auto Care includes: Three Oil/Filter Changes | Tire Rotation | Fluid Top Off Multi-Point Inspection | Battery Test | Alignment Check. Please call to schedule your test drive today! Price does not include any dealer installed accessories, please see dealer for details and demonstration.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,2.5i,2017,Used,Provo,Dealer,Automatic,369,25,32
227,19,19,528,Used 2003 Subaru Outback Wagon,69,/cars-for-sale/vehicledetails.xhtml?listingId=484440143&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,5895,TRUE,Wagon,All wheel drive,4-Cylinder,195782,4-Speed Automatic,AT-1CDFF84F,Gasoline,P2057,4S3BH675037602415,4 Speakers4-Wheel Disc BrakesABS brakesAM/FM Stereo w/Single Disc CD PlayerAM/FM radioAir ConditioningAlloy wheelsCD playerDriver door binDriver vanity mirror,#E31313,NA,"2003 Subaru Outback 2.5This vehicle is nicely equipped with:2 Years Young Auto Care includes: Three Oil/Filter Changes | Tire Rotation | Fluid Top Off Multi-Point Inspection | Battery Test | Alignment Check. Please call to schedule your test drive today! Price does not include any dealer installed accessories, please see dealer for details and demonstration.",NA,NA,NA,NA,FALSE,Young Subaru,Wagon,2003,Used,Provo,Dealer,Automatic,360,22,28
5,81,141,529,Used 2015 Subaru Outback 2.5i Premium,69,/cars-for-sale/vehicledetails.xhtml?listingId=478977030&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,21717,TRUE,Wagon,All wheel drive,4-Cylinder,32452,Continuously Variable Automatic,AT-1C8C9C06,Gasoline,841349A,4S4BSBEC3F3356950,4-Wheel Disc Brakes4.111 Axle Ratio6 SpeakersABS brakesALL-WEATHER PACKAGEAM/FM radio: SiriusXMAir ConditioningAlloy wheelsAnti-whiplash front head restraintsAutomatic temperature control,#05518D,#FFFFEE,"2015 Subaru Outback 2.5i PremiumThis vehicle is nicely equipped with: ALL-WEATHER PACKAGE, BLUETOOTH AUDIO STREAMING AND HANDS-FREE PHONE CONNECTIVITY, REAR-VISION CAMERA, Heated front seats, Navigation System.2 Years Young Auto Care includes: Three Oil/Filter Changes | Tire Rotation | Fluid Top Off Multi-Point Inspection | Battery Test | Alignment Check. Please call to schedule your test drive today! Price does not include any dealer installed accessories, please see dealer for details and demonstration.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,2.5i Premium,2015,Used,Provo,Dealer,Automatic,510,25,33
227,19,19,530,Used 2016 Subaru Outback 2.5i,69,/cars-for-sale/vehicledetails.xhtml?listingId=478003322&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,21698,FALSE,Wagon,All wheel drive,4-Cylinder,37982,Continuously Variable Automatic,AT-1C7DC07A,Gasoline,P2043,4S4BSBAC8G3332229,4 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radioAir ConditioningAnti-whiplash front head restraintsBrake assistBumpers: body-colorCD player,#E31313,#FFFFEE,"2016 Subaru Outback 2.5iThis vehicle is nicely equipped with:2 Years Young Auto Care includes: Three Oil/Filter Changes | Tire Rotation | Fluid Top Off Multi-Point Inspection | Battery Test | Alignment Check. Please call to schedule your test drive today! Price does not include any dealer installed accessories, please see dealer for details and demonstration.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,2.5i,2016,Used,Provo,Dealer,Automatic,361,25,33
215,215,215,531,Used 2018 Subaru Outback 3.6R,69,/cars-for-sale/vehicledetails.xhtml?listingId=476245566&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,35170,TRUE,Wagon,All wheel drive,6-Cylinder,3703,Continuously Variable Automatic,AT-1C62EE3E,Gasoline,S81263,4S4BSETC4J3214975,12 Speakers18-INCH ALUMINUM-ALLOY WHEELS4-Wheel Disc Brakes4.111 Axle RatioABS brakesALL-WEATHER PACKAGEAM/FM radio: SiriusXMAir ConditioningAlloy wheelsAnti-whiplash front head restraints,#D7D7D7,#993300,"2018 Subaru Outback 3.6R TouringThis vehicle is nicely equipped with: 18-INCH ALUMINUM-ALLOY WHEELS, ALL-WEATHER PACKAGE, EYESIGHT DRIVER ASSIST SYSTEM, LEATHER-TRIMMED UPHOLSTERY, REAR-VISION CAMERA, Certified Pre-Owned 7YR 100K POWERTRAIN WARR, Heated front seats, Heated rear seats, Heated steering wheel, Power moonroof, Smartphone Integration.2 Years Young Auto Care includes: Three Oil/Filter Changes | Tire Rotation | Fluid Top Off Multi-Point Inspection | Battery Test | Alignment Check. Please call to schedule your test drive today! Price does not include any dealer installed accessories, please see dealer for details and demonstration.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,3.6R,2018,Used,Provo,Dealer,Automatic,648,20,27
227,19,19,532,Used 2016 Subaru Outback 2.5i Premium,69,/cars-for-sale/vehicledetails.xhtml?listingId=481779792&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,22704,FALSE,Wagon,All wheel drive,4-Cylinder,24201,Continuously Variable Automatic,AT-1CB76050,Gasoline,841529A,4S4BSBCC9G3344533,"17"" x 7.0"" Aluminum Alloy w/Silver Finish Wheels4-Wheel Disc Brakes4.111 Axle Ratio6 SpeakersABS brakesALL-WEATHER PACKAGEAM/FM radio: SiriusXMAhaAir ConditioningAnti-whiplash front head restraints",#E31313,#000000,"2016 Subaru Outback 2.5i PremiumThis vehicle is nicely equipped with: ALL-WEATHER PACKAGE, BLUETOOTH AUDIO STREAMING AND HANDS-FREE PHONE CONNECTIVITY, SYMMETRICAL ALL-WHEEL DRIVE, USB PORT WITH iPOD CONTROL CONNECTIVITY, Aha, Front Bucket Seats, Heated front seats, Smartphone Integration.2 Years Young Auto Care includes: Three Oil/Filter Changes | Tire Rotation | Fluid Top Off Multi-Point Inspection | Battery Test | Alignment Check. Please call to schedule your test drive today! Price does not include any dealer installed accessories, please see dealer for details and demonstration.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,2.5i Premium,2016,Used,Provo,Dealer,Automatic,590,25,33
215,215,215,533,Certified 2018 Subaru Outback 2.5i,69,/cars-for-sale/vehicledetails.xhtml?listingId=482295505&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,30505,FALSE,Wagon,All wheel drive,4-Cylinder,16,Continuously Variable Automatic,AT-1CBF3ED1,Gasoline,S81656,4S4BSAHC1J3264069,4-Wheel Disc Brakes4.111 Axle Ratio6 SpeakersABS brakesAM/FM radio: SiriusXMAir ConditioningAlloy wheelsAnti-whiplash front head restraintsAutomatic temperature controlBrake assist,#D7D7D7,#000000,"2018 Subaru Outback 2.5i PremiumThis vehicle is nicely equipped with: Navigation System.2 Years Young Auto Care includes: Three Oil/Filter Changes | Tire Rotation | Fluid Top Off Multi-Point Inspection | Battery Test | Alignment Check. Please call to schedule your test drive today! Price does not include any dealer installed accessories, please see dealer for details and demonstration.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,2.5i,2018,Certified,Provo,Dealer,Automatic,388,25,32
215,215,215,534,Certified 2018 Subaru Outback 3.6R,69,/cars-for-sale/vehicledetails.xhtml?listingId=479002069&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D500%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=500&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,35925,TRUE,Wagon,All wheel drive,6-Cylinder,3267,Continuously Variable Automatic,AT-1C8CFDD5,Gasoline,S81435,4S4BSETC1J3237727,12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAir ConditioningAlloy wheelsAnti-whiplash front head restraintsAuto High-beam HeadlightsAuto-dimming Rear-View mirror,#D7D7D7,#993300,"2018 Subaru Outback 3.6R TouringThis vehicle is nicely equipped with: BLUETOOTH AUDIO STREAMING AND HANDS-FREE PHONE CONNECTIVITY, EYESIGHT DRIVER ASSIST SYSTEM, REAR-VISION CAMERA, ROOF RAILS, X-MODE CONTROL, Certified Pre-Owned 7YR 100K POWERTRAIN WARR, harman/kardon Surround Sound Speaker System, Heated front seats, Heated rear seats, Navigation System.2 Years Young Auto Care includes: Three Oil/Filter Changes | Tire Rotation | Fluid Top Off Multi-Point Inspection | Battery Test | Alignment Check. Please call to schedule your test drive today! Price does not include any dealer installed accessories, please see dealer for details and demonstration.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Young Subaru,3.6R,2018,Certified,Provo,Dealer,Automatic,658,20,27
