red,green,blue,rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,V5,year,ownershipStatus,Location,sellerType,DriveTypeGeneral,numWordsinComment,CityMpg,HyMpg
227,19,19,354,Used 2001 Jeep Wrangler Sport,128,/cars-for-sale/vehicledetails.xhtml?listingId=487518904&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D300%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=300&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,11900,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,126316,Manual,AT-1D0EF2B8,Gasoline,313103A,1J4FA49S91P313103,2D 2 DOOR4X4 4 WHEEL DRIVE5M 5 SPEED MANUAL6G 6 CLY GASAC AIR CONDITIONINGCD CD PLAYERCR CRUISE CONTROLCT CLEAN TITLEFL FOG LIGHTSTT TRAILER TOW,#E31313,#D2B48C,"Clean Title. Check out this sweet 2001 Wrangler Sport TJ! All upgrades and add-ons done within the last six months! It has a 3 1/2 inch suspension lift, 33 inch tires on 17 inch custom wheels, sway bar disconnects, flat style fender flares, rock sliders that can also me used to help step in the Jeep, black housing LED headlights, LED off-road lights and backup lights with color changing halos, custom grille inserts, mesh bikini top, neoprene seat covers, aftermarket stereo with USB/Auxiliary inputs, all new speakers throughout, and it also has a brand new soft top! It also has A/C, cruise, and trailer tow package. Freshly serviced and detailed and ready to go! Give us a call today to schedule your test drive!",NA,NA,NA,NA,TRUE,West Motor Company,Sport,NA,2001,Used,Provo,Dealer,Manual,718,16,19
5,81,141,355,Used 2016 Jeep Wrangler 4WD Unlimited Sahara,162,/cars-for-sale/vehicledetails.xhtml?listingId=477118852&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D300%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=300&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,32683,TRUE,Sport Utility,4 wheel drive - rear,6-Cylinder,41138,5-Speed Automatic,AT-1C704184,Gasoline,GL219366,1C4HJWEG6GL219336,**2.5 TERA-FLEX LIFT****35-12.50-17R PRO-COMP XTREME MT2 TIRES**4 NEW TIRES****ACCIDENT FREE - VEHICLE HISTORY****NAVIGATION****PRO-COMP WHEELS**3.21 Rear Axle Ratio4-Wheel Disc Brakes8 SpeakersABS brakes,#05518D,#000000,"**NAVIGATION**, **ACCIDENT FREE - VEHICLE HISTORY**, **4 NEW TIRES**, **2.5 TERA-FLEX LIFT**, **35-12.50-17R PRO-COMP XTREME MT2 TIRES, **PRO-COMP WHEELS**, Wrangler Unlimited Sahara, 4D Sport Utility, 4WD, Hydro Blue Pearlcoat, Black 3-Piece Hard Top, Dual Top Group, Freedom Panel Storage Bag, Navigation System, Rear Window Defroster, Rear Window Wiper/Washer. 4WD 5-Speed Automatic 3.6L V6 24V VVT","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/100,000 Miles",FALSE,Crump Reese Moab Chevrolet,4WD Unlimited Sahara,NA,2016,Used,Provo,Dealer,Automatic,401,17,21
0,0,0,356,Used 2010 Jeep Wrangler Sahara,173,/cars-for-sale/vehicledetails.xhtml?listingId=481783761&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D300%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=300&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,20874,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,114893,Automatic,AT-1CB76FD1,Gasoline,G1611M,1J4BA5H19AL126044,337 LBS.390 LBS.4 DOOR4-WHEEL ABS BRAKESABS TRACTION CONTROLALUMINUM SPARE WHEEL RIMANTI-THEFT ALARM SYSTEMAUDIO SYSTEM PREMIUM BRAND SPEAKERS: INFINITYAUTOMATIC LOCKING HUBSBLACK BUMPERS,#000000,NA,"Get excited about the 2010 Jeep Wrangler Unlimited! This vehicle continues to deliver segment-leading versatility and all-terrain dominating performance! Top features include front fog lights, skid plates, remote keyless entry, and much more. Under the hood you'll find a 6 cylinder engine with more than 200 horsepower, and for added security, dynamic Stability Control supplements the drivetrain. Four wheel drive allows you to go places you've only imagined. We know that you have high expectations, and we enjoy the challenge of meeting and exceeding them! Stop by our dealership or give us a call for more information. Buy with confidence! This vehicle comes with our Select Shield warranty! Some exclusions may apply, see dealer for details.FOR THOSE VIEWING THROUGH A THIRD PARTY: Pricing may include rebates and incentives. The full breakdown can be seen on our website at RockyMountainYeti.group. Don t forget to claim your Yeti Cash while you re there!Buy with confidence! This vehicle comes with our Select Shield warranty! Some exclusions may apply, see dealer for details.Call or text Mike at 801-673-8850 anytime for answers","3 Years/36,000 Miles","5 Years/100,000 Miles (fully transferable with no fee)",3 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Rocky Mountain Yeti Afton,Sahara,NA,2010,Used,Provo,Dealer,Automatic,1138,15,19
227,19,19,357,Used 2011 Jeep Wrangler Sahara,173,/cars-for-sale/vehicledetails.xhtml?listingId=479613767&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D300%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=300&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,23674,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,75062,Automatic,AT-1C965347,Gasoline,633864,1J4BA5H15BL633864,337 LBS.390 LBS.4 DOOR4-WHEEL ABS BRAKESABS TRACTION CONTROLAC POWER OUTLET: 1ALUMINUM SPARE WHEEL RIMANTI-THEFT ALARM SYSTEMAUDIO CONTROLS ON STEERING WHEELAUDIO SYSTEM PREMIUM BRAND SPEAKERS: INFINITY,#E31313,NA,"You can expect a lot from the 2011 Jeep Wrangler Unlimited! Packed with features and truly a pleasure to drive! Top features include front bucket seats, fully automatic headlights, skid plates, and much more. It features four-wheel drive capabilities, a durable automatic transmission, and a refined 6 cylinder engine. We have a skilled and knowledgeable sales staff with many years of experience satisfying our customers needs. They'll work with you to find the right vehicle at a price you can afford. Stop in and take a test drive! Buy with confidence! This vehicle comes with our Select Shield warranty! Some exclusions may apply, see dealer for details.Call or text Mike at 801-673-8850 anytime for answers","3 Years/36,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles",FALSE,Rocky Mountain Yeti Afton,Sahara,NA,2011,Used,Provo,Dealer,Automatic,711,15,19
139,139,139,358,Used 2012 Jeep Wrangler Sahara,179,/cars-for-sale/vehicledetails.xhtml?listingId=485891452&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D300%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=300&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,26599,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,43551,5-Speed Automatic,AT-1CF61D7C,Gasoline,P1643A,1C4GJWBGXCL104314,"18"" x 7.5"" Painted Aluminum Wheels3.21 Rear Axle Ratio3.73 Rear Axle Ratio4-Wheel Disc Brakes40GB Hard Drive w/20GB Available7 SpeakersABS brakesAM/FM radioAir ConditioningAir Conditioning w/Auto Temperature Control",#8B8B8B,#000000,WOW!!!! So much life left in this LOADED Jeep! 4x4 and Navagation means adventures are just a key turn away. Removable top and killer sound system will turn heads when cruising down main street! Get it before it's gone. Call (970) 242-4200 ask for CANDY...................... LET'S LINE UP A TIME TO TAKE A TEST DRIVE,"3 Years/36,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles",FALSE,Red Rock Hyundai,Sahara,NA,2012,Used,Provo,Dealer,Automatic,317,17,21
69,69,69,359,Used 2014 Jeep Wrangler 4WD Sport,181,/cars-for-sale/vehicledetails.xhtml?listingId=473592519&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D300%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=300&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,30398,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,22573,5-Speed Automatic,AT-1C3A72C7,Gasoline,249312A,1C4BJWDG8EL149312,16' x 7.0' Luxury Styled Steel Wheels3.21 Rear Axle Ratio4-Wheel Disc Brakes6 SpeakersABS brakesAM/FM radioAir ConditioningBrake assistCD playerCLEAN CARFAX,#454545,#000000,"Clean CARFAX. Billet Metallic Clearcoat 2014 Jeep Wrangler Unlimited Sport 4WD 5-Speed Automatic 3.6L V6 24V VVT LOCAL TRADE!, CLEAN CARFAX. Recent Arrival! Odometer is 22160 miles below market average! Awards: * 2014 KBB.com 10 Coolest New Cars Under $25,000 * 2014 KBB.com Best Resale Value Awards * 2014 KBB.com 10 Best SUVs Under $25,000 If you have any questions regarding this vehicle or any of the others in our inventory, please give us a call! We're always happy to help out. Grand Junction Subaru has an experienced and reliable Service and Parts department that specializes in European automotive repairs and maintenance. We understand the importance of the investment you have made with your European automobile purchase. Our Grand Junction Subaru car repair center is here to protect that investment. At Grand Junction Subaru, our highly qualified technicians are here to provide exceptional service in a timely manner to not only Subaru owners but also owners of Audi, Mercedes-Benz, Volvo, VW, and BMW vehicles. Allow our certified mechanics to demonstrate our commitment to excellence. We are sure you will be pleased. All prices exclude tax, title, license, and Delivery Handling Fee of $499.95.","3 Years/36,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles",FALSE,Grand Junction Subaru,4WD Sport,NA,2014,Used,Provo,Dealer,Automatic,1212,17,21
227,19,19,360,Used 2013 Jeep Wrangler 4WD Unlimited Rubicon,182,/cars-for-sale/vehicledetails.xhtml?listingId=483270633&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D300%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=300&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,35488,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,40362,Automatic,AT-1CCE1FE9,Gasoline,8353,1C4HJWFG4DL565461,"115V aux pwr outlet12V aux pwr outlet17"" x 7.5"" mineral gray painted aluminum wheels24R CUSTOMER PREFERRED ORDER SELECTION PKG  -inc: 3.6L V6 engine  5-speed auto trans3.6L SMPI 24V VVT V6 ENGINE  (STD)4.10 AXLE RATIO5-SPEED AUTOMATIC TRANSMISSION  -inc: hill descent control  tip start60/40 folding rear seatAIR COND W/AUTO-TEMP CONTROL  -inc: air filterAccent color fender flares",#E31313,#000000,"New Price! Wrangler Unlimited Rubicon, 3.6L V6 24V VVT, 4WD, Black 3-Piece Hard Top, Class II Receiver Hitch, Heated Front Seats, Max Tow Package, Navigation System, Trailer Tow w/4-Pin Connector Wiring. CARFAX One-Owner. Clean CARFAX. Odometer is 24236 miles below market average!Deep Cherry Red Crystal 2013 Jeep Wrangler Unlimited Rubicon 4WD 3.6L V6 24V VVT 5-Speed AutomaticAt Grand Valley Auto Sales, we have devoted ourselves to helping and serving our customers to the best of our ability. We believe the cars we offer are the highest quality and ideal for your life needs. We understand that you rely on our website for accurate information, and it is our pledge to deliver you relevant, correct, and abundant content.","3 Years/36,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles",FALSE,Grand Valley Auto Sales,4WD Unlimited Rubicon,NA,2013,Used,Provo,Dealer,Automatic,727,17,21
255,255,255,361,Used 2012 Jeep Wrangler 4WD Unlimited Rubicon,182,/cars-for-sale/vehicledetails.xhtml?listingId=484734705&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D300%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=300&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,29387,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,72877,Manual,AT-1CE476F1,Gasoline,8331,1C4HJWFG5CL197032,"(6) Infinity speakers w/subwoofer115V aux pwr outlet12V aux pwr outlet17"" x 7.5"" satin carbon painted aluminum wheels23R CUSTOMER PREFERRED ORDER SELECTION PKG  -inc: 3.6L V6 engine  6-speed manual trans3.6L SMPI 24V VVT V6 ENGINE  (STD)4.10 AXLE RATIO6-SPEED MANUAL TRANSMISSION  (STD)60/40 folding rear seatAIR COND W/AUTO-TEMP CONTROL  -inc: air filter",NA,#000000,"New Price! Wrangler Unlimited Rubicon, 3.6L V6 24V VVT, 4WD, ABS brakes, Class II Receiver Hitch, Connectivity Group, Max Tow Package, SIRIUS Realtime Traffic, Trailer Sway Damping, Trailer Tow w/4-Pin Connector Wiring, Vehicle Information Center. Clean CARFAX.Crush 2012 Jeep Wrangler Unlimited Rubicon 4WD 3.6L V6 24V VVT 6-Speed ManualAt Grand Valley Auto Sales, we have devoted ourselves to helping and serving our customers to the best of our ability. We believe the cars we offer are the highest quality and ideal for your life needs. We understand that you rely on our website for accurate information, and it is our pledge to deliver you relevant, correct, and abundant content.","3 Years/36,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles",FALSE,Grand Valley Auto Sales,4WD Unlimited Rubicon,NA,2012,Used,Provo,Dealer,Manual,686,16,21
0,0,0,362,Used 2013 Jeep Wrangler 4WD Unlimited Rubicon,182,/cars-for-sale/vehicledetails.xhtml?listingId=480572362&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D300%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=300&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,27194,TRUE,Sport Utility,4 wheel drive - rear,6-Cylinder,88139,Automatic,AT-1CA4F3CA,Gasoline,8224,1C4BJWFG9DL501941,"115V aux pwr outlet12V aux pwr outlet17"" x 7.5"" mineral gray painted aluminum wheels24R CUSTOMER PREFERRED ORDER SELECTION PKG  -inc: 3.6L V6 engine  5-speed auto trans3.6L SMPI 24V VVT V6 ENGINE  (STD)3.73 AXLE RATIO5-SPEED AUTOMATIC TRANSMISSION  -inc: hill descent control  tip start60/40 folding rear seatAccent color fender flaresAir conditioning",#000000,#000000,"New Price! Wrangler Unlimited Rubicon, 3.6L V6 24V VVT, 4WD, Body Color 3-Piece Hard Top, Freedom Panel Storage Bag, Rear Window Defroster, Rear Window Wiper/Washer. CARFAX One-Owner. Clean CARFAX. Priced below KBB Fair Purchase Price!Black 2013 Jeep Wrangler Unlimited Rubicon 4WD 3.6L V6 24V VVT 5-Speed AutomaticAt Grand Valley Auto Sales, we have devoted ourselves to helping and serving our customers to the best of our ability. We believe the cars we offer are the highest quality and ideal for your life needs. We understand that you rely on our website for accurate information, and it is our pledge to deliver you relevant, correct, and abundant content.","3 Years/36,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles",FALSE,Grand Valley Auto Sales,4WD Unlimited Rubicon,NA,2013,Used,Provo,Dealer,Automatic,663,17,21
5,81,141,363,Used 2007 Jeep Wrangler Unlimited Sahara,182,/cars-for-sale/vehicledetails.xhtml?listingId=359727331&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D300%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=300&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,19994,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,97870,Information Unavailable,AT-157100E3,Gasoline,F9946B,1J8GA59167L104370,(2) front/(1) rear tow hooks(6) Infinity speakers w/subwoofer160-amp alternator17 x 7.5 aluminum wheels3.21 axle ratio3.8L OHV 12-valve SMPI V6 engine4-wheel anti-lock brakes4-wheel disc brakes w/hydraulic assist brake boost6-speed manual transmission60/40 folding rear seat,#05518D,NA,"Carvilles Automart is excited to offer this 2007 Jeep Wrangler. Do so much more with one vehicle. This Jeep Wrangler gives you everything you need an automobile to be. Want to brave the road less traveled? You'll have the 4WD capabilities to do it with this vehicle. You can finally stop searching... You've found the one you've been looking for. More information about the 2007 Jeep Wrangler: The new redesigned 2007 Jeep Wrangler improves the name's long-established reputation for exceptional off-road ability, and also gets a surprisingly broad array of modern conveniences, along with improved interior comfort and safety features. This all comes without a major jump in sticker price versus its predecessor. The Wrangler may be worth its price for its rugged looks alone, because there's nothing else like it. This model sets itself apart with Rugged looks, go-anywhere off-road ability, and wide range of configurations.",NA,NA,NA,NA,FALSE,Carville's Automart,Unlimited Sahara,NA,2007,Used,Provo,Dealer,NA,927,NA,NA
